SampleID,Country,Latitude,Longitude,pc1,pc2,pc3
SAMP3,Kenya,0°15'42.98''N,34°55'40.31''E,-8.048149221,-0.462364189,-1.718038941
SAMP301,Italy,"36°44'01.9""N","14°49'39.2""E",7.885876133,2.866389364,-4.076974398
SAMP302,Italy,"36°44'01.9""N","14°49'39.2""E",8.035845068,3.202603794,-4.358589474
SAMP304,Italy,37°35'48.51''N,14°25'31.89''E,7.981115778,2.464935505,-4.173481725
SAMP306,Italy,37°35'48.51''N,14°25'31.89''E,8.893511889,2.93149407,-5.356486917
SAMP3093,Puerto Rico (USA),18.0°19.00'48.70''N,66.0°17.00'46.70''W,2.330331327,2.683042028,1.115401974
SAMP31,Kenya,3°15'39.40''N,38°12'20.73''E,-7.050306154,-0.797169341,-1.403602662
SAMP310,Italy,37°36'31.06''N,14°24'43.51''E,7.764738716,2.109292211,-4.063143036
SAMP312,Italy,"36°52'47.9""N","15°02'03.6""E",8.785947594,3.047759564,-5.180231578
SAMP313,Italy,"36°52'47.9""N","15°02'03.6""E",10.06221901,2.389716214,-5.222911981
SAMP3194,Puerto Rico (USA),18.0°20.00'37.40''N,66.0°19.00'41.20''W,2.453576053,2.646380952,1.429539888
SAMP324,Italy,"37°41'32.5""N","15°05'06.7""E",-8.547705327,-1.660689667,-1.92664301
SAMP3266a,USA,"30°19'07""N","83°58'13""W",8.344929501,2.177930062,-0.610845921
SAMP3267a,USA,"30°19'07""N","83°58'13""W",8.457854338,2.129210734,-0.061719205
SAMP3269a,USA,"30°19'07""N","83°58'13""W",8.44475343,2.620001331,-0.050656041
SAMP3272a,USA,"30°17'31""N","84°00'40""W",8.411523793,2.676674588,-0.720142314
SAMP3273a,USA,"30°17'31""N","84°00'40""W",7.896247953,2.913087808,0.116444011
SAMP3274a,USA,"30°17'31""N","84°00'40""W",7.499428375,2.14955156,-0.510381095
SAMP3276,Puerto Rico (USA),"18°22'42.4""N","66°04'10.0""W",1.418295437,2.928763191,1.609541101
SAMP3277,Puerto Rico (USA),"18°01'41.2""N","66°31'22.1""W",3.057794851,1.790460846,1.838868537
SAMP3278,Puerto Rico (USA),"18°00'34.1""N","66°22'57.5""W",1.98640855,1.977968452,1.545276668
SAMP3279,Puerto Rico (USA),"18°00'32.5""N","66°22'57.9""W",3.438924962,3.161535174,1.356792379
SAMP3280,Puerto Rico (USA),"18°06'25.6""N","66°10'24.8""W",3.182864125,4.170818465,1.504561204
SAMP3281,Puerto Rico (USA),"18°06'38.3""N","66°08'41.8""W",1.996258146,2.341181098,1.855446244
SAMP3282,Puerto Rico (USA),"18°08'19.7""N","66°06'48.0""W",3.930316772,3.422797105,0.064138522
SAMP3283,Puerto Rico (USA),"18°14'36.6""N","66°00'27.2""W",1.125886504,3.992845915,0.483165033
SAMP3284,Puerto Rico (USA),"18°23'00.6""N","66°03'36.3""W",3.827229933,3.527753249,1.308498874
SAMP3286,Puerto Rico (USA),18°28'53''N,67°8'56''W,2.124881152,3.5454448,1.596754468
SAMP3287,Puerto Rico (USA),18°26'35''N,67°8'30''W,3.671649688,2.723094845,2.224947059
SAMP3288,Puerto Rico (USA),18°27'15''N,67°9'14''W,2.661153304,2.743488261,1.449975815
SAMP3289,Puerto Rico (USA),18°28'12''N,67°7'24''W,3.500953833,2.951716273,1.452572483
SAMP3290,Puerto Rico (USA),18°11'57''N,67°7'55''W,3.173482155,1.639463329,2.348339392
SAMP3291,Puerto Rico (USA),18°11'56''N,67°5'60''W,4.182953422,3.717357046,2.615614221
SAMP3292,Puerto Rico (USA),18°11'13''N,67°4'45''W,4.005801003,3.328198223,2.114237875
SAMP3293,Puerto Rico (USA),18°25'52''N,67°9'19''W,1.938920511,2.2980648,2.319169355
SAMP3294,Puerto Rico (USA),18°11'13''N,67°3'22''W,2.663755348,3.021714408,2.29408688
SAMP3295,Puerto Rico (USA),18°10'55''N,67°2'29''W,2.240265965,2.864985755,2.065902243
SAMP3296,Puerto Rico (USA),"18°11'21.0""N","67°01'07.0""W",2.684749033,3.927098867,0.724536472
SAMP3297,Puerto Rico (USA),18°11'18''N,66°59'53''W,1.64811993,1.173530389,0.619916684
SAMP3298,Puerto Rico (USA),18°10'52''N,66°59'10''W,0.456951976,3.578442255,2.692581477
SAMP3299,Puerto Rico (USA),18°9'46''N,66°59'41''W,2.496623391,2.948310484,1.618375137
SAMP33,Kenya,3°14'04.14''N,39°33'44.92''E,-8.102329024,-0.962448643,-2.037457665
SAMP330,Italy,"37°35'49.3""N","15°10'13.4""E",-8.367833391,-0.011109705,-1.604879192
SAMP3301,Puerto Rico (USA),18°8'42''N,66°57'39''W,2.441948862,3.595628522,2.756356725
SAMP3302,Puerto Rico (USA),18°7'40''N,66°57'9''W,1.452809533,2.115573938,2.214430787
SAMP3303,Puerto Rico (USA),18°6'46''N,66°57'12''W,2.055383825,2.508827339,1.879360547
SAMP3304,Puerto Rico (USA),18°5'12''N,66°57'50''W,2.748997393,2.702630562,0.698064316
SAMP3305,Puerto Rico (USA),"18°04'55.0""N","66°58'55.7""W",3.938821807,4.527167377,1.431811123
SAMP3306,Puerto Rico (USA),18°10'3''N,67°10'50''W,2.069227483,2.476899715,1.176970636
SAMP3307,Puerto Rico (USA),18°8'31''N,67°10'38''W,3.086001041,3.185531984,1.789330924
SAMP3308,Puerto Rico (USA),"18°07'14.0""N","67°11'02.0""W",2.342080585,3.852587772,2.178284751
SAMP3309,Puerto Rico (USA),18°24'6''N,67°8'42''W,2.837310464,2.581753078,2.03844809
SAMP331,Italy,"37°35'49.3""N","15°10'13.4""E",-8.198341081,-0.745851723,-1.750480384
SAMP3310,Puerto Rico (USA),18°23'49''N,67°6'55''W,4.148295697,3.584383711,1.400568231
SAMP3311,Puerto Rico (USA),18°22'58''N,67°5'36''W,0.629788114,2.944978821,2.820252038
SAMP3312,Puerto Rico (USA),18°22'17''N,67°4'10''W,4.115144675,3.704382215,1.840764077
SAMP3313,Puerto Rico (USA),18°21'36''N,67°2'37''W,2.295896104,2.172881726,1.161771912
SAMP3314,Puerto Rico (USA),18°21'9''N,67°1'5''W,1.897147743,2.742984689,0.863213473
SAMP3315,Puerto Rico (USA),18°20'30''N,66°59'24''W,1.885865039,2.129769942,1.334022543
SAMP3316,Puerto Rico (USA),18°20'16''N,66°57'48''W,0.934657461,1.633059995,2.87942902
SAMP3317,Puerto Rico (USA),18°19'23''N,66°56'32''W,2.484894869,2.408575202,1.221428671
SAMP3318,Puerto Rico (USA),18°18'38''N,66°55'4''W,2.571912862,2.416494883,0.861777471
SAMP3319,Puerto Rico (USA),18°17'57''N,66°53'53''W,3.342059735,3.151383822,1.639860886
SAMP332,Italy,"37°37'05.6""N","15°08'20.9""E",-7.391747804,-0.52556773,-1.161684894
SAMP3320,Puerto Rico (USA),18°17'56''N,66°52'15''W,2.843288882,3.725024783,2.187123011
SAMP3321,Puerto Rico (USA),18°19'25''N,66°52'4''W,2.443165215,3.240455019,0.170858639
SAMP3322,Puerto Rico (USA),18°20'10''N,66°50'33''W,1.476594447,3.619782244,0.516754682
SAMP3323,Puerto Rico (USA),18°21'2''N,66°49'14''W,3.024581158,4.287839164,2.013040504
SAMP3324,Puerto Rico (USA),18°22'2''N,66°48'11''W,4.02242144,3.137628129,2.815299192
SAMP3325,Puerto Rico (USA),18°23'34''N,66°47'27''W,2.328232171,2.259269483,0.627249105
SAMP3326,Puerto Rico (USA),18°24'52''N,66°46'17''W,2.720329692,4.152694943,2.416733348
SAMP3327,Puerto Rico (USA),18°26'34''N,66°45'22''W,3.774438128,3.517862401,2.163905065
SAMP3328,Puerto Rico (USA),18°13'25''N,67°8'11''W,1.434436442,3.533763046,0.930014301
SAMP3329,Puerto Rico (USA),18°14'28''N,67°9'51''W,1.106018826,2.934183062,1.612740141
SAMP3330,Puerto Rico (USA),18°12'58''N,67°8'55''W,2.139783236,2.94745236,1.620304144
SAMP3331,Puerto Rico (USA),18°12'45''N,67°7'2''W,1.515836787,2.726143169,1.322939253
SAMP3332,Puerto Rico (USA),18°14'20''N,67°7'59''W,0.976312644,1.788743492,0.775019361
SAMP3333,Puerto Rico (USA),18°15'59''N,67°9'58''W,2.064193588,3.971668927,2.264436843
SAMP3334,Puerto Rico (USA),18°4'56''N,67°0'28''W,2.690584339,3.621512688,1.475982133
SAMP337,Italy,"37°05'15.9""N","14°58'36.1""E",9.486663113,1.440920716,-2.725885397
SAMP339,Italy,"37°05'15.9""N","14°58'36.1""E",8.195061955,2.339490186,-3.422592047
SAMP3399,Puerto Rico (USA),"18°05'04.8""N","66°39'16.3""W",1.521098877,3.787180032,0.879222701
SAMP34,Kenya,"3°31'30.66""N","39°27'00.06""E",-8.033596705,-0.526773011,-1.688724895
